,Twitter_Id,Date_Published,Lik210,source_id,Tweet,Name,language_id, Retweets,200titi210,Lat210t24hours,sk_id
48,9.81E+17,2018-04-02 15:31:33+00:00,2,110,https://t.co/QQYNYB7MHD,CreditLoan,220,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/QQYNYB7MHD', 'expanded_url': 'http://www.financialguidetolife.com/index.php/sp200ding-your-money/paying-for-college/college-loans/', 'display_url': 'financialguidetolife.com/index.php/sp200…', 'indic210': [0, 23]}]}",,101676
49,9.79E+17,2018-03-29 14:43:25+00:00,2,110,https://t.co/Yo3rOyW2e8  @RetireManif210to,CreditLoan,210,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'RetireManif210to', 'name': 'Retirem200tManif210to', 'id': 3293009217, 'id_str': '3293009217', 'indic210': [25, 41]}], 'urls': [{'url': 'https://t.co/Yo3rOyW2e8', 'expanded_url': 'http://www.theretirem200tmanif210to.com/the-dilbert-principl210-of-personal-finance-an-infographic/', 'display_url': 'theretirem200tmanif210to.com/the-dilbert-pr…', 'indic210': [0, 23]}]}",,101681
50,9.79E+17,2018-03-28 19:29:53+00:00,2,110,https://t.co/da4rfwZ6QD  @24Savvy,CreditLoan,210,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': '24Savvy', 'name': '24Savvy', 'id': 89519692, 'id_str': '89519692', 'indic210': [25, 33]}], 'urls': [{'url': 'https://t.co/da4rfwZ6QD', 'expanded_url': 'http://www.24savvy.com/home/2016/6/17/50-b210t-money-saving-blogs-and-websit210', 'display_url': '24savvy.com/home/2016/6/17…', 'indic210': [0, 23]}]}",,101713
51,9.78E+17,2018-03-26 20:11:32+00:00,2,110,https://t.co/Xy8y5seTJY @forafinancial,CreditLoan,210,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'ForaFinancial', 'name': 'Fora Financial', 'id': 143140400, 'id_str': '143140400', 'indic210': [24, 38]}], 'urls': [{'url': 'https://t.co/Xy8y5seTJY', 'expanded_url': 'https://www.forafinancial.com/blog/small-busin210s/5-credit-cards-no-annual-fe210-consider-busin210s/', 'display_url': 'forafinancial.com/blog/small-bus…', 'indic210': [0, 23]}]}",,101730
52,9.77E+17,2018-03-22 22:59:12+00:00,0,110,"RT @Mach1Financial: Applying for financial aid can be confusing, but it’s easier than it seems. Most stud200ts qualify to receive federal ai…",CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'Mach1Financial', 'name': 'Mach 1 Financial Group', 'id': 1268733170, 'id_str': '1268733170', 'indic210': [3, 18]}], 'urls': []}",,101774
53,9.77E+17,2018-03-22 22:42:47+00:00,2,110,How to Graduate 230om College without Stud200t Loan Debt: https://t.co/z0UFh9As9c via @BankruptcyDC,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'BankruptcyDC', 'name': 'Lee Legal', 'id': 56117620, 'id_str': '56117620', 'indic210': [84, 97]}], 'urls': [{'url': 'https://t.co/z0UFh9As9c', 'expanded_url': 'https://lee-legal.com/2018/03/21/how-to-graduate-230om-college-without-stud200t-loan-debt/', 'display_url': 'lee-legal.com/2018/03/21/how…', 'indic210': [56, 79]}]}",,101804
54,9.77E+17,2018-03-22 03:34:23+00:00,0,110,Welln210s Movem200t Works for Your Overall Well-Being - Be Healthy Today https://t.co/cBOK4PkSST,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/cBOK4PkSST', 'expanded_url': 'https://behealthy.today/welln210s-movem200t-overall-wellbeing/#.WrMkLuFP6B8.twitter', 'display_url': 'behealthy.today/welln210s-movem…', 'indic210': [71, 94]}]}",,101837
55,9.76E+17,2018-03-20 01:33:19+00:00,0,110,https://t.co/xZEJn4nQJr,CreditLoan,220,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/xZEJn4nQJr', 'expanded_url': 'https://www.onlinecollegeplan.com/230ee-tools-college-finance/', 'display_url': 'onlinecollegeplan.com/230ee-tools-col…', 'indic210': [0, 23]}]}",,101980
56,9.76E+17,2018-03-19 16:06:14+00:00,0,110,https://t.co/sNOVU7cGQE  @ovmfinancial,CreditLoan,210,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'OVMFinancial', 'name': 'OVM Financial, Inc.', 'id': 2342054990, 'id_str': '2342054990', 'indic210': [25, 38]}], 'urls': [{'url': 'https://t.co/sNOVU7cGQE', 'expanded_url': 'http://teammovemortgage.com/2016/04/02/stud200t-loan-paym200ts-and-usda-no-money-down-loans/', 'display_url': 'teammovemortgage.com/2016/04/02/stu…', 'indic210': [0, 23]}]}",,
57,9.74E+17,2018-03-16 01:38:06+00:00,0,110,https://t.co/TL9LyAKlNB @youngmonfinance,CreditLoan,210,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'youngmonfinance', 'name': 'Young Money Finance', 'id': 86144372, 'id_str': '86144372', 'indic210': [24, 40]}], 'urls': [{'url': 'https://t.co/TL9LyAKlNB', 'expanded_url': 'http://www.youngmoneyfinance.com/2014/02/11/financial-advice-for-college-stud200ts/', 'display_url': 'youngmoneyfinance.com/2014/02/11/fin…', 'indic210': [0, 23]}]}",,
58,9.74E+17,2018-03-16 00:00:45+00:00,2,110,https://t.co/AxMxvEACMH @taynelawgroup,CreditLoan,210,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'taynelawgroup', 'name': 'Tayne Law Group', 'id': 4514631952, 'id_str': '4514631952', 'indic210': [24, 38]}], 'urls': [{'url': 'https://t.co/AxMxvEACMH', 'expanded_url': 'https://attorney-newyork.com/financial-aid-101/', 'display_url': 'attorney-newyork.com/financial-aid-…', 'indic210': [0, 23]}]}",,
59,9.74E+17,2018-03-15 17:12:28+00:00,1,110,https://t.co/AlinJKjbmS @snid21045,CreditLoan,210,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'snid21045', 'name': 'Scott Snider', 'id': 803597255873855488, 'id_str': '803597255873855488', 'indic210': [24, 33]}], 'urls': [{'url': 'https://t.co/AlinJKjbmS', 'expanded_url': 'https://www.mell200money.com/moneyblog/2017/8/25/common-stud200t-loan-mistak210-part-i', 'display_url': 'mell200money.com/moneyblog/2017…', 'indic210': [0, 23]}]}",,
60,9.74E+17,2018-03-13 20:57:08+00:00,1,110,https://t.co/ygwvAZB9PX  @iliketodabble,CreditLoan,210,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'iliketodabble', 'name': 'Side Hustle Que200 👑 Daniella', 'id': 847465968762671104, 'id_str': '847465968762671104', 'indic210': [25, 39]}], 'urls': [{'url': 'https://t.co/ygwvAZB9PX', 'expanded_url': 'https://iliketodabble.com/how-one-blogger-paid-off-40000-in-stud200t-loans/', 'display_url': 'iliketodabble.com/how-one-blogge…', 'indic210': [0, 23]}]}",,100666
61,9.71E+17,2018-03-07 16:15:09+00:00,1,110,The 7 B210t Ways to Pay for College https://t.co/iwg1P8vc0S via @zackarylee,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'ZackaryLee', 'name': 'Zackary Lee', 'id': 1508998810147569664, 'id_str': '1508998810147569664', 'indic210': [63, 74]}], 'urls': [{'url': 'https://t.co/iwg1P8vc0S', 'expanded_url': 'http://bit.ly/2wnHiay', 'display_url': 'bit.ly/2wnHiay', 'indic210': [35, 58]}]}",,100678
62,9.69E+17,2018-03-01 18:34:49+00:00,2,110,"""How I paid off my stud200t loan debt &amp; how I feel about my newfound 230eedom"" - https://t.co/EXElmK4NWg via @savingtosail",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'SavingToSail', 'name': 'Saving to Sail', 'id': 1413163418, 'id_str': '1413163418', 'indic210': [111, 124]}], 'urls': [{'url': 'https://t.co/EXElmK4NWg', 'expanded_url': 'https://savingtosail.com/paid-off-stud200t-loan-debt/', 'display_url': 'savingtosail.com/paid-off-stude…', 'indic210': [83, 106]}]}",,100716
63,9.69E+17,2018-03-01 17:40:34+00:00,0,110,8 great tips for managaing money and credit: https://t.co/8UZBqZ8Sww via @holliebeca,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'holliebeca', 'name': 'hollie', 'id': 885192089448980482, 'id_str': '885192089448980482', 'indic210': [73, 84]}], 'urls': [{'url': 'https://t.co/8UZBqZ8Sww', 'expanded_url': 'http://www.holliebeca.co.uk/2016/06/', 'display_url': 'holliebeca.co.uk/2016/06/', 'indic210': [45, 68]}]}",,100805
64,9.64E+17,2018-02-15 22:23:24+00:00,0,110,RT @CarolHCoxAuthor: 5 Advanced Hacks No One Taught You About Personal Finance https://t.co/avPZAJCtro via @CreditLoan,CreditLoan,200,2,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'CarolHCoxAuthor', 'name': 'Carol H Cox', 'id': 286846521, 'id_str': '286846521', 'indic210': [3, 19]}, {'scre200_name': 'CreditLoan', 'name': 'CreditLoan.com', 'id': 20288521, 'id_str': '20288521', 'indic210': [107, 118]}], 'urls': [{'url': 'https://t.co/avPZAJCtro', 'expanded_url': 'https://www.creditloan.com/blog/5-personal-finance-hacks/', 'display_url': 'creditloan.com/blog/5-persona…', 'indic210': [79, 102]}]}",,100810
65,9.64E+17,2018-02-14 21:50:53+00:00,0,110,The Not-To-Do List: 5 Credit Habits to Stop Now https://t.co/5SLoauVH9T,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/5SLoauVH9T', 'expanded_url': 'https://www.creditfaire.com/blog/5-credit-habits-to-stop-now/', 'display_url': 'creditfaire.com/blog/5-credit-…', 'indic210': [48, 71]}]}",,100852
66,9.62E+17,2018-02-09 02:54:28+00:00,1,110,"9 Plac210 to Get a Loan, Ev200 If You Have Bad Credit: https://t.co/TGTGLWdx6i @Andy_T230",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'Andy_T230', 'name': 'TradeFinanceCapital', 'id': 2375279160, 'id_str': '2375279160', 'indic210': [77, 86]}], 'urls': [{'url': 'https://t.co/TGTGLWdx6i', 'expanded_url': 'http://tradefinancecapital.com/9-plac210-to-get-a-loan-ev200-if-you-have-bad-credit/', 'display_url': 'tradefinancecapital.com/9-plac210-to-ge…', 'indic210': [53, 76]}]}",,100879
67,9.62E+17,2018-02-08 22:24:52+00:00,0,110,"What is ""230ugal Living"", really? https://t.co/n4Dhnwv06L",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/n4Dhnwv06L', 'expanded_url': 'https://www.themerrillproject.com/blog/230ugal-living/', 'display_url': 'themerrillproject.com/blog/230ugal-li…', 'indic210': [33, 56]}]}",,100920
68,9.61E+17,2018-02-05 19:46:07+00:00,0,110,Bluehost Web Hosting: The Definitive Guide to Building a Six Figure Income Blog https://t.co/GYnQ69U9A0 via @billachola,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'billachola', 'name': 'Bill Achola', 'id': 23431466, 'id_str': '23431466', 'indic210': [108, 119]}], 'urls': [{'url': 'https://t.co/GYnQ69U9A0', 'expanded_url': 'http://sumo.ly/tztg', 'display_url': 'sumo.ly/tztg', 'indic210': [80, 103]}]}",,100988
69,9.59E+17,2018-02-02 16:35:59+00:00,0,110,"""The journey of a thousand mil210 begins with a single step."" Let the extra change in your pocket go towards making… https://t.co/zJaW2Lb9Dt",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/zJaW2Lb9Dt', 'expanded_url': 'https://twitter.com/i/web/status/959465430950825984', 'display_url': 'twitter.com/i/web/status/9…', 'indic210': [116, 139]}]}",,101038
70,9.59E+17,2018-02-02 14:59:34+00:00,1,110,Prov200 Stock Trading Tips for Winning in Any Market https://t.co/OcwuT4lCut via @YourFinanc210__,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'YourFinanc210__', 'name': 'YourFinanc210.blog', 'id': 865336684849885184, 'id_str': '865336684849885184', 'indic210': [80, 95]}], 'urls': [{'url': 'https://t.co/OcwuT4lCut', 'expanded_url': 'https://yourfinanc210.blog/prov200-stock-trading-tips-for-winning-in-any-market/', 'display_url': 'yourfinanc210.blog/prov200-stock-t…', 'indic210': [52, 75]}]}",,101059
71,9.59E+17,2018-02-01 21:37:50+00:00,0,110,Uber introduc210 a credit card https://t.co/nEak7Obbwa,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/nEak7Obbwa', 'expanded_url': 'https://www.hidira.com/2017/10/25/uber-introduc210-a-credit-card/', 'display_url': 'hidira.com/2017/10/25/ube…', 'indic210': [30, 53]}]}",,101129
72,9.59E+17,2018-02-01 18:40:23+00:00,1,110,Wh200 In Rome...Do As 5ers Do? https://t.co/jZAHKBlrpD via @csohosun,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/jZAHKBlrpD', 'expanded_url': 'http://monsoondiari210.com/2017/05/21/rome-in-2-days/', 'display_url': 'monsoondiari210.com/2017/05/21/rom…', 'indic210': [37, 60]}]}",,101148
73,9.56E+17,2018-01-23 01:33:35+00:00,2,110,The Easi210t (And Hard210t!) Ways To Pay Off Credit Card Debt https://t.co/nZuXzjRvYp via @perfectc200tslvn,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'perfectc200tslvn', 'name': 'K200dall Hamilton', 'id': 862719237659295744, 'id_str': '862719237659295744', 'indic210': [88, 104]}], 'urls': [{'url': 'https://t.co/nZuXzjRvYp', 'expanded_url': 'http://www.perfectc200tsliving.com/easi210t-ways-pay-credit-card-debt/?utm_source=twitter&utm_medium=social&utm_campaign=SocialWarfare', 'display_url': 'perfectc200tsliving.com/easi210t-ways-p…', 'indic210': [60, 83]}]}",,
74,9.54E+17,2018-01-19 00:33:14+00:00,0,110,How to Avoid the Most Common Financial Mistak210: https://t.co/7oVOlXGkrj,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/7oVOlXGkrj', 'expanded_url': 'http://financialautonomy.com.au/index.php/2017/08/23/how-to-avoid-the-most-common-financial-mistak210-part-1-episode-12/', 'display_url': 'financialautonomy.com.au/index.php/2017…', 'indic210': [49, 72]}]}",,
75,9.54E+17,2018-01-18 17:32:09+00:00,1,110,Pay R200t with a Credit Card with this App - MoneyHax https://t.co/JURTC4T5Fd 230om @moneyhaxin,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/JURTC4T5Fd', 'expanded_url': 'https://www.moneyhax.com/paying-r200t-credit-card-plastiq/', 'display_url': 'moneyhax.com/paying-r200t-cr…', 'indic210': [53, 76]}]}",,100425
76,9.54E+17,2018-01-18 15:35:47+00:00,1,110,Is it Possible to Make Good Money as a 230eelancer? - https://t.co/AF4BuqCA6L via @bunnyslipcoffee,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/AF4BuqCA6L', 'expanded_url': 'http://bit.ly/2hkwBTX', 'display_url': 'bit.ly/2hkwBTX', 'indic210': [53, 76]}]}",,100479
77,9.54E+17,2018-01-17 16:02:29+00:00,0,110,Financial Aid Help for College and Loan Refinancing: https://t.co/JRGu0NLG6P 230om @billcutterz,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'billcutterz', 'name': 'BillCutterz', 'id': 201335315, 'id_str': '201335315', 'indic210': [82, 94]}], 'urls': [{'url': 'https://t.co/JRGu0NLG6P', 'expanded_url': 'https://billcutterz.com/blog/2016/07/financial-aid-help-college-refinancing/', 'display_url': 'billcutterz.com/blog/2016/07/f…', 'indic210': [53, 76]}]}",,100508
78,9.53E+17,2018-01-16 16:49:34+00:00,1,110,Can I Get A Credit Card With Bad Credit? https://t.co/23AoJhgA1F 230om @CANSTAR,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'Canstar', 'name': 'Canstar', 'id': 28438847, 'id_str': '28438847', 'indic210': [70, 78]}], 'urls': [{'url': 'https://t.co/23AoJhgA1F', 'expanded_url': 'https://www.canstar.com.au/credit-score/can-get-credit-card-bad-credit/', 'display_url': 'canstar.com.au/credit-score/c…', 'indic210': [41, 64]}]}",,100557
79,9.53E+17,2018-01-16 15:37:18+00:00,1,110,7 Major Differ200c210 Betwe200 Succ210sful And Unsucc210sful People: https://t.co/AK3E8vmUhe 230om @caseyimafidon,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'CaseyImafidon', 'name': 'Casey Imafidon', 'id': 277021037, 'id_str': '277021037', 'indic210': [93, 107]}], 'urls': [{'url': 'https://t.co/AK3E8vmUhe', 'expanded_url': 'http://caseyimafidon.com/2016/02/26/7-major-differ200c210-betwe200-succ210sful-and-unsucc210sful-people/', 'display_url': 'caseyimafidon.com/2016/02/26/7-m…', 'indic210': [64, 87]}]}",,100567
80,9.53E+17,2018-01-15 20:01:43+00:00,1,110,How to Improve Your Credit Score and Rating: https://t.co/2YRnAWuhGI 230om @sst_gary,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'sst_gary', 'name': 'Gary @ SuperSavingTips', 'id': 2599961318, 'id_str': '2599961318', 'indic210': [74, 83]}], 'urls': [{'url': 'https://t.co/2YRnAWuhGI', 'expanded_url': 'https://supersavingtips.com/improve-your-credit-score/', 'display_url': 'supersavingtips.com/improve-your-c…', 'indic210': [45, 68]}]}",,100666
81,9.53E+17,2018-01-15 16:31:31+00:00,2,110,3 Positive Habits That Will Change Your Life https://t.co/DLSFtBOS8h via @MorganMandriota,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'morganmandriota', 'name': 'Morgan Mandriota', 'id': 3169293800, 'id_str': '3169293800', 'indic210': [73, 89]}], 'urls': [{'url': 'https://t.co/DLSFtBOS8h', 'expanded_url': 'https://www.hawkandpearl.com/3-positive-habits-will-change-life/', 'display_url': 'hawkandpearl.com/3-positive-hab…', 'indic210': [45, 68]}]}",,100678
82,9.52E+17,2018-01-12 19:47:42+00:00,2,110,"5 Tips for Developing Good Credit Habits, 230om @B210tCompanyUSA - https://t.co/n48x1L2kDA",CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'B210tCompanyUSA', 'name': 'B210t Company', 'id': 2327626963, 'id_str': '2327626963', 'indic210': [47, 62]}], 'urls': [{'url': 'https://t.co/n48x1L2kDA', 'expanded_url': 'https://b210tcompany.com/credit-repair/blog/5-tips-for-developing-good-credit-habits', 'display_url': 'b210tcompany.com/credit-repair/…', 'indic210': [65, 88]}]}",,
83,9.51E+17,2018-01-10 23:35:39+00:00,0,110,How to Get Approved for a Bad Credit Busin210s Loan | Fora Financial Blog https://t.co/drF2hf77Yd @forafinancial,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'ForaFinancial', 'name': 'Fora Financial', 'id': 143140400, 'id_str': '143140400', 'indic210': [97, 111]}], 'urls': [{'url': 'https://t.co/drF2hf77Yd', 'expanded_url': 'https://www.forafinancial.com/blog/working-capital/get-approved-bad-credit-busin210s-loan/', 'display_url': 'forafinancial.com/blog/working-c…', 'indic210': [73, 96]}]}",,
84,9.51E+17,2018-01-10 21:27:31+00:00,0,110,Save Money on the Little Luxuri210 That You Just Can't Live Without: https://t.co/YUHSqiRpPH via @funky230ugalmom,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'funky230ugalmom', 'name': 'Funky 230ugal Mommy', 'id': 213739693, 'id_str': '213739693', 'indic210': [96, 111]}], 'urls': [{'url': 'https://t.co/YUHSqiRpPH', 'expanded_url': 'http://www.funky230ugalmommy.com/2017/03/save-money-on-little-luxuri210-that-you.html', 'display_url': 'funky230ugalmommy.com/2017/03/save-m…', 'indic210': [68, 91]}]}",,
85,9.51E+17,2018-01-09 21:26:40+00:00,0,110,5 articl210 for 230ugal living: https://t.co/nYA8fwTlmK via @oneincome,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'oneincome', 'name': 'Monique Fullowka', 'id': 81967595, 'id_str': '81967595', 'indic210': [58, 68]}], 'urls': [{'url': 'https://t.co/nYA8fwTlmK', 'expanded_url': 'http://www.oneincomedollar.com/2011/05/sundays-230ugal-web-crawl_29.html', 'display_url': 'oneincomedollar.com/2011/05/sunday…', 'indic210': [30, 53]}]}",,
86,9.51E+17,2018-01-09 20:53:55+00:00,0,110,How will the Equifax data breach affect your ability to get a mortgage? https://t.co/bfUdTKcrcm,CreditLoan,200,2,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/bfUdTKcrcm', 'expanded_url': 'https://wp.me/p6kP5X-15K', 'display_url': 'wp.me/p6kP5X-15K', 'indic210': [72, 95]}]}",,
87,9.51E+17,2018-01-09 18:03:51+00:00,3,110,How to Create Wealth Using a Net Worth App and Stop Living Paycheck to Paycheck: https://t.co/Dq6b4OwMzG via @MrsSavvySaver,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'MrsSavvySaver', 'name': 'Mrs Savvy Saver', 'id': 865959953516900353, 'id_str': '865959953516900353', 'indic210': [109, 123]}], 'urls': [{'url': 'https://t.co/Dq6b4OwMzG', 'expanded_url': 'https://www.mrssavvysaver.com/net-worth-app/', 'display_url': 'mrssavvysaver.com/net-worth-app/', 'indic210': [81, 104]}]}",,
88,9.50E+17,2018-01-08 18:15:28+00:00,1,110,Travelling on a budget? Check out th210e great tips 230om @mrandolp https://t.co/GVD7Ss3BDj,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'mrandolp', 'name': 'BlackgirlZ200', 'id': 44963882, 'id_str': '44963882', 'indic210': [56, 65]}], 'urls': [{'url': 'https://t.co/GVD7Ss3BDj', 'expanded_url': 'https://blackgirlz200.com/how-to-travel-on-a-budget-hotel-and-flight-tips-and-tricks/', 'display_url': 'blackgirlz200.com/how-to-travel-…', 'indic210': [66, 89]}]}",,
89,9.41E+17,2017-12-12 22:02:28+00:00,0,110,RT @LidiyasBlog: 6 Surprisingly Easy Habits to Make You a Millionaire  - Read more at https://t.co/H4Y63GkhdT,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'LidiyasBlog', 'name': 'Lidiya K210arovska', 'id': 1330922610, 'id_str': '1330922610', 'indic210': [3, 15]}], 'urls': [{'url': 'https://t.co/H4Y63GkhdT', 'expanded_url': 'https://www.creditloan.com/blog/6-millionaire-tips/', 'display_url': 'creditloan.com/blog/6-million…', 'indic210': [86, 109]}]}",,
90,9.38E+17,2017-12-04 18:33:24+00:00,0,110,Do210 the idea of budgeting fill you with dread? It do210n't have to! @PositivyPost1 https://t.co/caRkj6aLX1,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/caRkj6aLX1', 'expanded_url': 'http://positivitypost.com/8-ways-to-budget-your-money/', 'display_url': 'positivitypost.com/8-ways-to-budg…', 'indic210': [83, 106]}]}",,100376
91,9.27E+17,2017-11-03 20:24:01+00:00,1,110,"11 Prov200 Credit Report Repair Steps You Must Take, 230om @middleclassdad1 https://t.co/nOKqvPX7Gr",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'middleclassdad1', 'name': 'Middle Class Dad', 'id': 573054153, 'id_str': '573054153', 'indic210': [57, 73]}], 'urls': [{'url': 'https://t.co/nOKqvPX7Gr', 'expanded_url': 'https://newmiddleclassdad.com/credit-report-repair/', 'display_url': 'newmiddleclassdad.com/credit-report-…', 'indic210': [74, 97]}]}",,100389
92,9.24E+17,2017-10-27 15:49:06+00:00,0,110,"People overpay for lots of things every day, but some of the most common might surprise you! https://t.co/3qv3zD0Oqm",CreditLoan,200,2,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/3qv3zD0Oqm', 'expanded_url': 'https://www.offers.com/blog/post/common-things-people-pay-too-much-for/', 'display_url': 'offers.com/blog/post/comm…', 'indic210': [93, 116]}]}",,100395
93,9.21E+17,2017-10-19 16:19:26+00:00,1,110,"What #airline has the most pass200gers?

Now you know! 

Find out about the American Airlin210 #travel credit card he… https://t.co/WbvK7XniLD",CreditLoan,200,0,"{'hashtags': [{'text': 'airline', 'indic210': [5, 13]}, {'text': 'travel', 'indic210': [93, 100]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/WbvK7XniLD', 'expanded_url': 'https://twitter.com/i/web/status/921048153884938241', 'display_url': 'twitter.com/i/web/status/9…', 'indic210': [117, 140]}]}",,100425
94,9.21E+17,2017-10-19 16:08:40+00:00,1,110,The B210t Citi Travel Rewards Cards https://t.co/qFFWuRnC52,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/qFFWuRnC52', 'expanded_url': 'https://www.creditloan.com/credit-cards/b210t-citi-travel-rewards/#.WejOAWgfLUY.twitter', 'display_url': 'creditloan.com/credit-cards/b…', 'indic210': [35, 58]}]}",,100479
95,9.21E+17,2017-10-19 16:07:38+00:00,2,110,"What are people sp200ding their #money on?

Turns out it's #DEBT!

Find out if you can save by shopping at Dollar Ge… https://t.co/xYYzvbSz4I",CreditLoan,200,1,"{'hashtags': [{'text': 'money', 'indic210': [31, 37]}, {'text': 'DEBT', 'indic210': [58, 63]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/xYYzvbSz4I', 'expanded_url': 'https://twitter.com/i/web/status/921045181754986497', 'display_url': 'twitter.com/i/web/status/9…', 'indic210': [117, 140]}]}",,
96,9.21E+17,2017-10-19 15:55:48+00:00,2,110,"Tr200ds in the #plussize market are changing!

Check out th210e stats and more on our #LaneBryant credit card review… https://t.co/CJo5fFalCN",CreditLoan,200,0,"{'hashtags': [{'text': 'plussize', 'indic210': [14, 23]}, {'text': 'LaneBryant', 'indic210': [84, 95]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/CJo5fFalCN', 'expanded_url': 'https://twitter.com/i/web/status/921042204642160640', 'display_url': 'twitter.com/i/web/status/9…', 'indic210': [116, 139]}]}",,
97,9.20E+17,2017-10-17 16:00:01+00:00,0,110,"Did you know food tasted differ200t in the air?! Wanna try it for yourself?

Check out this review on the AAdvantage… https://t.co/OeWSN3jeaj",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/OeWSN3jeaj', 'expanded_url': 'https://twitter.com/i/web/status/920318490640355328', 'display_url': 'twitter.com/i/web/status/9…', 'indic210': [117, 140]}]}",,
